Via;Numero Civico;Citt…;Provincia;Paese;Id(Field utile solo al fine dell'ordinamento) ;Quartiere;Longitudine(X);Latitudine(Y);StAddr;CAP;Anno Accertamento;Mese Accertamento;Giorno Accertamento;Numero Verbali;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario
Strada Di Mirafiori;19;Torino;TO;Italia;4305;Mirafiori Sud;7.627803569;45.01421885;Strada Comunale di Mirafiori 19;10135;2017;10;26;1;ARTT. 24 C. 1D.L.vo 507/93?4 C. 1?28 C. 4 AUTORIZZAZIONE REGOLAMENTO C.I.M.P. 2010;AUTORIZZAZIONE;DISPOSIZIONI GENERALI;REGOLAMENTO C.I.M.P. 2010
Strada Di Settimo;0;Torino;TO;Italia;3117;Barca;7.724830055;45.10134206;Strada di Settimo;10156;2017;8;2;2;ART. 80 DIVIETI DI UTILIZZO IMPROPRIO S.VERDI REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETI DI UTILIZZO IMPROPRIO S.VERDI;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Strada Di Settimo;270;Torino;TO;Italia;5204;Barca;7.733311186;45.11504466;Strada di Settimo 270;10156;2017;12;28;1;ART. 48 TER C. 3 UTILIZZO VENDITA PRODOTTI PIROTECNICI REGOLAMENTO POLIZIA URBANA;UTILIZZO VENDITA PRODOTTI PIROTECNICI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Strada Druento;0;Torino;TO;Italia;3645;Vallette;7.636059668;45.11268682;Via Druento;10078;2017;9;20;1;ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Strada Druento;0;Torino;TO;Italia;3661;Vallette;7.636059668;45.11268682;Via Druento;10078;2017;9;20;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Strada Druento;0;Torino;TO;Italia;3744;Vallette;7.636059668;45.11268682;Via Druento;10078;2017;9;27;1;ARTT. 28 C. 15/16?29 C. 2 SALVAGUARDIA ZONE ARTISTICHE E STORICHE ATTIVITA' PRODUTTIVE?D.L.vo 114/98;SALVAGUARDIA ZONE ARTISTICHE E STORICHE;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Strada Druento;0;Torino;TO;Italia;3750;Vallette;7.636059668;45.11268682;Via Druento;10078;2017;9;27;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Strada Druento;0;Torino;TO;Italia;4148;Vallette;7.636059668;45.11268682;Via Druento;10078;2017;10;18;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Strada Druento;0;Torino;TO;Italia;4428;Vallette;7.636059668;45.11268682;Via Druento;10078;2017;11;5;1;ARTT. 28 C. 15 E 16 ? 29 C. 2 D.L.vo 31/3/98 N. 114;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Strada Guido Volante;6;Torino;TO;Italia;2758;Cavoretto;7.684509772;45.03493456;Strada Guido Volante 6;10133;2017;7;6;1;ART. 46 C. 3 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Strada Lanzo;130;Torino;TO;Italia;3405;Madonna di Campagna;7.657838743;45.1165464;Strada Provinciale di Lanzo 130;10148;2017;9;4;1;ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO
Strada Lanzo;147;Torino;TO;Italia;5175;Madonna di Campagna;7.657572363;45.11605088;Strada Provinciale di Lanzo 147;10148;2017;12;27;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Strada Mongreno;8;Torino;TO;Italia;921;Madonna del Pilone;7.7576026;45.06350858;Strada Alta di Mongreno 8;10132;2017;2;28;1;ART. 24 PUNTO 1 OBBLIGO DI RACCOLTA DEIEZIONI SOLIDE REGOLAMENTO TUTELA E BENESSERE ANIMALI;OBBLIGO DI RACCOLTA DEIEZIONI SOLIDE;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Strada S.Anna;41;Torino;TO;Italia;5205;Madonna del Pilone;7.723973264;45.05607916;Strada di Sant'Anna 41;10131;2017;12;28;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Strada S.Anna;41;Torino;TO;Italia;5206;Madonna del Pilone;7.723973264;45.05607916;Strada di Sant'Anna 41;10131;2017;12;28;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Strada S.Mauro;6;Torino;TO;Italia;4480;Barca;7.72413301;45.09955259;Strada San Mauro 6;10156;2017;11;9;2;ART. 193 IN REL ART. 258 C. 4 TRASPORTO RIFIUTI NON PERICOLOSI TUTELA AMBIENTE ? D.L.VO 152/06;TRASPORTO RIFIUTI NON PERICOLOSI;OBBLIGO DI TENUTA DEI FORMULARI;TUTELA AMBIENTE ? D.L.VO 152/06
Strada S.Mauro;17;Torino;TO;Italia;4266;Barca;7.725423012;45.09975639;Strada San Mauro 17;10156;2017;10;24;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Strada S.Mauro;42;Torino;TO;Italia;2410;Barca;7.727791846;45.09996659;Strada San Mauro 42;10156;2017;6;10;2;ART. 7BIS TESTO UNICO LEGGI ENTI LOCALI D.L.VO 18 AGOSTO 2000,N› 267;TESTO UNICO LEGGI ENTI LOCALI;INOSSERVANZA ORDINANZA DIRIGENZIALE;D.L.VO 18 AGOSTO 2000,N› 267
Strada Val S. Martino;6;Torino;TO;Italia;2274;Borgo Po;7.713190127;45.06391828;Strada Comunale Val San Martino 6;10131;2017;6;1;1;ART. 17 C. 5?21 C. 2 ORARIO DI APERTURA ATTIVITA' PRODUTTIVE ? L.R. 38/2006;ORARIO DI APERTURA;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Strada Venaria;158;Torino;TO;Italia;1221;Madonna di Campagna;7.657093094;45.1124302;Via Venaria 158;10148;2017;3;16;2;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Strada Venaria;158;Torino;TO;Italia;5176;Madonna di Campagna;7.657093094;45.1124302;Via Venaria 158;10148;2017;12;27;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Strada Venaria;160;Torino;TO;Italia;5177;Madonna di Campagna;7.657093094;45.1124302;Via Venaria 160;10148;2017;12;27;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Abegg;6;Torino;TO;Italia;177;Nizza Millefonti;7.671163343;45.04039674;Via Augusto Abegg 6;10126;2017;1;17;1;ART. 233 C. 12 IN REL ART. 256 C. 7 D.LVO 182/06 TUTELA AMBIENTE ? D.L.VO 152/06;D.LVO 182/06;OBBLIGO ALLO SMALTIMENTO;TUTELA AMBIENTE ? D.L.VO 152/06
Via A. Badini Confalonieri;99;Torino;TO;Italia;1472;Madonna di Campagna;7.655929142;45.1105683;Via Alfonso Badini Confalonieri 99;10151;2017;4;4;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Banfo;69;Torino;TO;Italia;242;Barriera di Milano;7.687636183;45.09431208;Via Antonio Banfo 69;10155;2017;1;20;1;ARTT. 23 C. 2?47 RIFIUTI INGOMBRANTI REGOLAMENTO GESTIONE RIFIUTI URBANI;RIFIUTI INGOMBRANTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Bertola;15;Torino;TO;Italia;648;Centro;7.680839627;45.07017231;Via Antonio Giuseppe Ignazio Bertola 15;10121;2017;2;13;1;ART. 46 C. 3 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via A. Bertola;17;Torino;TO;Italia;4919;Centro;7.680690152;45.07021633;Via Antonio Giuseppe Ignazio Bertola 17;10121;2017;12;5;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Via A. Bonafous;2;Torino;TO;Italia;1370;Centro;7.695029399;45.06382311;Via Alfonso Bonafous 2;10123;2017;3;26;1;ART. 44 C. 1 LETT. B DIFFUSIONE MUSICA O ALTRI SUONI REGOLAMENTO POLIZIA URBANA;DIFFUSIONE MUSICA O ALTRI SUONI;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;2;Torino;TO;Italia;3081;Centro;7.695029399;45.06382311;Via Alfonso Bonafous 2;10123;2017;7;30;1;ART. 44 C. 1 LETT. B DIFFUSIONE MUSICA O ALTRI SUONI REGOLAMENTO POLIZIA URBANA;DIFFUSIONE MUSICA O ALTRI SUONI;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;2;Torino;TO;Italia;3493;Centro;7.695029399;45.06382311;Via Alfonso Bonafous 2;10123;2017;9;10;1;ART. 44 C. 3 MISURE CONTENITIVE REGOLAMENTO POLIZIA URBANA;MISURE CONTENITIVE;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;2;Torino;TO;Italia;4217;Centro;7.695029399;45.06382311;Via Alfonso Bonafous 2;10123;2017;10;22;1;ART. 44 C. 1 LETT. B DIFFUSIONE MUSICA O ALTRI SUONI REGOLAMENTO POLIZIA URBANA;DIFFUSIONE MUSICA O ALTRI SUONI;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;2;Torino;TO;Italia;4669;Centro;7.695029399;45.06382311;Via Alfonso Bonafous 2;10123;2017;11;19;1;ART. 44 C. 3 MISURE CONTENITIVE REGOLAMENTO POLIZIA URBANA;MISURE CONTENITIVE;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;2;Torino;TO;Italia;4670;Centro;7.695029399;45.06382311;Via Alfonso Bonafous 2;10123;2017;11;19;1;ART. 44 C. 1 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;3;Torino;TO;Italia;342;Centro;7.695037561;45.06374582;Via Alfonso Bonafous 3;10123;2017;1;26;1;ART. 21 SANZIONI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;SANZIONI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Via A. Bonafous;3;Torino;TO;Italia;343;Centro;7.695037561;45.06374582;Via Alfonso Bonafous 3;10123;2017;1;26;1;ART. 28 STABILIMENTI E LOCALI DI PRODUZIONE IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;STABILIMENTI E LOCALI DI PRODUZIONE;REQUISITI OBBLIGATORI;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80
Via A. Bonafous;3;Torino;TO;Italia;344;Centro;7.695037561;45.06374582;Via Alfonso Bonafous 3;10123;2017;1;26;1;ART. 42 IN REL ART. 8 ? L.R. 7/1997 ESERCIZI PUBBLICI O COMMERCIALI IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;ESERCIZI PUBBLICI O COMMERCIALI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80
Via A. Bonafous;3;Torino;TO;Italia;2145;Centro;7.695037561;45.06374582;Via Alfonso Bonafous 3;10123;2017;5;21;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Via A. Bonafous;7;Torino;TO;Italia;272;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;1;22;1;ART. 44 C. 3 MISURE CONTENITIVE REGOLAMENTO POLIZIA URBANA;MISURE CONTENITIVE;TUTELA TRANQUILLITA' PUBBLICA;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;7;Torino;TO;Italia;273;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;1;22;1;ART. 6 SOMMINISTRAZIONE BEVANDE ALCOLICHE ATTIVITA' PRODUTTIVE ? D.L. 117/07;SOMMINISTRAZIONE BEVANDE ALCOLICHE;SICUREZZA DELLA CIRCOLAZIONE STRADALE;ATTIVITA' PRODUTTIVE ? D.L. 117/07
Via A. Bonafous;7;Torino;TO;Italia;385;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;1;29;1;ART. 8 BIS C. 1 VENDITA E DETENZIONE BEVANDE REGOLAMENTO POLIZIA URBANA;VENDITA E DETENZIONE BEVANDE;DISP. PART. PER ATTIVITA' COMMERCIALI;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;7;Torino;TO;Italia;386;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;1;29;1;ART. 6 SOMMINISTRAZIONE BEVANDE ALCOLICHE ATTIVITA' PRODUTTIVE ? D.L. 117/07;SOMMINISTRAZIONE BEVANDE ALCOLICHE;SICUREZZA DELLA CIRCOLAZIONE STRADALE;ATTIVITA' PRODUTTIVE ? D.L. 117/07
Via A. Bonafous;7;Torino;TO;Italia;387;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;1;29;1;ART. 8 BIS C. 1 VENDITA E DETENZIONE BEVANDE REGOLAMENTO POLIZIA URBANA;VENDITA E DETENZIONE BEVANDE;DISP. PART. PER ATTIVITA' COMMERCIALI;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;7;Torino;TO;Italia;1149;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;3;12;1;ART. 6 C. 2BIS DIVIETO ORE NOTTURNE ATTIVITA' PRODUTTIVE ? L..160/07;DIVIETO ORE NOTTURNE;VENDITA BEVANDE ALCOOLICHE;ATTIVITA' PRODUTTIVE ? L..160/07
Via A. Bonafous;7;Torino;TO;Italia;1150;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;3;12;1;ART. 8 BIS C. 1 VENDITA E DETENZIONE BEVANDE REGOLAMENTO POLIZIA URBANA;VENDITA E DETENZIONE BEVANDE;DISP. PART. PER ATTIVITA' COMMERCIALI;REGOLAMENTO POLIZIA URBANA
Via A. Bonafous;7;Torino;TO;Italia;4218;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;10;22;1;ARTT. 11 C. 3 ? 22 C. 2 E 3 ORARI APERTURA E CHIUSURA COMMERCIO ? ACCERT. VIOLAZ. D.L.vo 31/3/98 N. 114;ORARI APERTURA E CHIUSURA;ESERC. VEND. DETTAGLIO IN SEDE FISSA;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Via A. Bonafous;7;Torino;TO;Italia;4543;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;11;12;1;ART. 6 C. 2BIS DIVIETO ORE NOTTURNE ATTIVITA' PRODUTTIVE ? L..160/07;DIVIETO ORE NOTTURNE;VENDITA BEVANDE ALCOOLICHE;ATTIVITA' PRODUTTIVE ? L..160/07
Via A. Bonafous;7;Torino;TO;Italia;4544;Centro;7.694422627;45.0630543;Via Alfonso Bonafous 7;10123;2017;11;12;1;ART. 8 BIS C. 1 VENDITA E DETENZIONE BEVANDE REGOLAMENTO POLIZIA URBANA;VENDITA E DETENZIONE BEVANDE;DISP. PART. PER ATTIVITA' COMMERCIALI;REGOLAMENTO POLIZIA URBANA
Via A. Carroccio;5;Torino;TO;Italia;76;Madonna di Campagna;7.659058913;45.10946681;Via Alessandro Carroccio 5;10148;2017;1;10;1;ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Via A. Cesalpino;67;Torino;TO;Italia;971;Madonna di Campagna;7.664447976;45.10290387;Via Andrea Cesalpino 67;10149;2017;3;2;1;ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA
Via A. Cesalpino;67;Torino;TO;Italia;3092;Madonna di Campagna;7.664447976;45.10290387;Via Andrea Cesalpino 67;10149;2017;7;31;1;ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA
Via A. Colautti;9;Torino;TO;Italia;5178;Borgo Vittoria;7.678737562;45.09739735;Via Arturo Colautti 9;10147;2017;12;27;1;ART. 11 C. 3 IN REL ART. 7 C. 1 LEGGE REGIONALE 9/2016 VIDEOGIOCHI;LEGGE REGIONALE 9/2016;DIVIETO DI PUBBLICITA';VIDEOGIOCHI
Via A. Colautti;16;Torino;TO;Italia;842;Borgo Vittoria;7.678509208;45.09753745;Via Arturo Colautti 16;10147;2017;2;21;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Via A. Farinelli;3;Torino;TO;Italia;3764;Mirafiori Sud;7.628784857;45.01602119;Via Arturo Farinelli 3;10135;2017;9;28;1;ART. 28 C. 3 NORME DI SERVIZIO REGOLAMENTO TAXI;NORME DI SERVIZIO;REG.SERV.PUBBLICO PIAZZA CON AUTOVETTURA;REGOLAMENTO TAXI
Via A. Farinelli;25;Torino;TO;Italia;1807;Mirafiori Sud;7.630735924;45.01560307;Via Arturo Farinelli 25;10135;2017;4;29;1;ART. 25 BIS C. 1 LETT. B COMPORTAMENTI VIETATI REGOLAMENTO SERVIZIO MORTUARIO E CIMITERI;COMPORTAMENTI VIETATI;ATTIVITA' FUNEBRE;REGOLAMENTO SERVIZIO MORTUARIO E CIMITERI
Via A. Farinelli;25;Torino;TO;Italia;1808;Mirafiori Sud;7.630735924;45.01560307;Via Arturo Farinelli 25;10135;2017;4;29;1;ART. 25 BIS C. 1 LETT. E COMPORTAMENTI VIETATI REGOLAMENTO SERVIZIO MORTUARIO E CIMITERI;COMPORTAMENTI VIETATI;ATTIVITA' FUNEBRE;REGOLAMENTO SERVIZIO MORTUARIO E CIMITERI
Via A. Farinelli;36;Torino;TO;Italia;4905;Mirafiori Sud;7.633407255;45.01484649;Via Arturo Farinelli 36;10135;2017;12;5;1;ART. 11 C. 5 SGOMBERO NEVE REGOLAMENTO POLIZIA URBANA;SGOMBERO NEVE;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Via A. Farinelli;40;Torino;TO;Italia;1946;Mirafiori Sud;7.634197531;45.0151475;Via Arturo Farinelli 40;10135;2017;5;9;1;ART. 28 PUNTO 2 DOCUMENTI DA PORTARE AL SEGUITO REGOLAMENTO TUTELA E BENESSERE ANIMALI;DOCUMENTI DA PORTARE AL SEGUITO;CANI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Via A. Genovesi;10;Torino;TO;Italia;3198;Crocetta;7.668926864;45.05449513;Via Antonio Genovesi 10;10128;2017;8;10;1;ARTT. 9 C. 5?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Gramsci;1;Torino;TO;Italia;722;Centro;7.679344484;45.06515381;Via Antonio Gramsci 1;10121;2017;2;16;1;ART. 13 C. 2 NON CONFORME REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;NON CONFORME;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS
Via A. Loria;1;Torino;TO;Italia;3253;Crocetta;7.6682113;45.05190107;Via Achille Loria 1;10128;2017;8;17;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Loria;1;Torino;TO;Italia;3254;Crocetta;7.6682113;45.05190107;Via Achille Loria 1;10128;2017;8;17;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Loria;1;Torino;TO;Italia;4742;Crocetta;7.6682113;45.05190107;Via Achille Loria 1;10128;2017;11;23;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Loria;1;Torino;TO;Italia;4743;Crocetta;7.6682113;45.05190107;Via Achille Loria 1;10128;2017;11;23;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via A. Lovera Di Maria;0;Torino;TO;Italia;3212;Centro;7.6818825;45.0652095;Via Annibale Lovera di Maria;10123;2017;8;11;1;ART. 44 C. 2 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via A. Lovera Di Maria;1;Torino;TO;Italia;77;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;1;10;1;ART. 5 C. 8 RILASCIO?RINNOVO CONC. E AUTOR. REGOLAMENTO C.O.S.A.P.;RILASCIO?RINNOVO CONC. E AUTOR.;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Via A. Lovera Di Maria;1;Torino;TO;Italia;870;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;2;23;1;ART. 12 C. 1?21 C. 2 AMPLIAMENTO SUPERFICIE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AMPLIAMENTO SUPERFICIE;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Via A. Lovera Di Maria;1;Torino;TO;Italia;871;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;2;23;1;ART. 13 UNICO MANUTENZIONE REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;MANUTENZIONE;OCCUPAZIONE NO SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS
Via A. Lovera Di Maria;1;Torino;TO;Italia;872;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;2;23;1;ARTT. 16 C. 1?18 C. 3 VENDITA DI PRODOTTI SFUSI ETICHETTATURA?D.L.vo109/92;VENDITA DI PRODOTTI SFUSI;ETICHETTATURA PRODOTTI ALIMENTARI;ETICHETTATURA?D.L.vo109/92
Via A. Lovera Di Maria;1;Torino;TO;Italia;1512;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;4;6;1;ART. 44 C. 1 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via A. Lovera Di Maria;1;Torino;TO;Italia;1809;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;4;29;1;ART. 44 C. 3 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via A. Lovera Di Maria;1;Torino;TO;Italia;2023;Centro;7.6819069;45.0652827;Via Annibale Lovera di Maria 1;10123;2017;5;14;1;ART. 44 C. 3 SPETTACOLI E TRATTENIMENTI REGOLAMENTO POLIZIA URBANA;SPETTACOLI E TRATTENIMENTI;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via A. Manuzio;0;Torino;TO;Italia;909;Borgo Vittoria;7.68435525;45.0990495;Via Aldo Manuzio;10147;2017;2;27;1;ART. 7 C. 1 LETT. R COMPORTAMENTI VIETATI REGOLAMENTO POLIZIA URBANA;COMPORTAMENTI VIETATI;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Via A. Manzoni;0;Torino;TO;Italia;2909;Centro;7.671434666;45.07416492;Via Alessandro Manzoni;10122;2017;7;16;1;ART. 18 C. 2 EVASIONE DEL CANONE REGOLAMENTO C.O.S.A.P.;EVASIONE DEL CANONE;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
